Index,Open,High,Low,Close,adj,Volume
2010-05-13,93.260002,93.550003,92.199997,93.260002,74.576317,6849700
2010-05-14,94.120003,95.5,94.089996,94.879997,75.871719,9796500
2010-05-17,94.720001,95.709999,94.470001,94.529999,75.591827,6302200
2010-05-18,94.900002,96.169998,94.769997,95.980003,76.751373,9904100
2010-05-19,95.940002,96.949997,95.93,96.300003,77.007233,14121200
2010-05-20,97.910004,98.57,97.529999,98.330002,78.630585,17666900
2010-05-21,99.610001,99.75,97.860001,98.43,78.710526,18670600
2010-05-24,98.739998,98.870003,97.900002,98.089996,78.438599,7721100
2010-05-25,99.650002,99.889999,98.400002,98.57,78.822456,12952700
2010-05-26,98.220001,98.400002,97.400002,98.290001,78.598549,12644800
2010-05-27,96.830002,96.989998,95.879997,96.059998,76.815331,7653200
2010-05-28,96.489998,96.779999,96.019997,96.5,77.167183,5805500
2010-06-01,97.230003,97.290001,96.25,96.849998,77.709587,5536200
2010-06-02,96.989998,97.190002,95.82,95.93,76.97139,5656400
2010-06-03,95.209999,95.910004,95.099998,95.230003,76.409744,8499500
2010-06-04,96.940002,97.949997,96.699997,97.790001,78.463791,7479600
2010-06-07,97.519997,98.589996,97.330002,98.540001,79.06559,5288200
2010-06-08,97.93,98.510002,97.760002,98.050003,78.672432,5510800
2010-06-09,97.599998,98.120003,97.209999,97.940002,78.584137,5598000
2010-06-10,97.199997,97.290001,96.089996,96.190002,77.179977,6075100
2010-06-11,97.089996,97.809998,96.610001,97.410004,78.158905,6266700
2010-06-14,96.32,97.040001,96.220001,96.910004,77.757706,5310400
2010-06-15,97.110001,97.25,96.050003,96.510002,77.436768,4920100
2010-06-16,97.190002,97.220001,96.389999,97.059998,77.878082,4011100
2010-06-17,97.150002,98.230003,97.07,97.849998,78.511955,5650900
2010-06-18,97.889999,98.110001,97.57,97.690002,78.383575,4171700
2010-06-21,96.459999,97.550003,96.410004,97.410004,78.158905,5740900
2010-06-22,97.68,98.599998,97.419998,98.57,79.089676,5658900
2010-06-23,98.610001,99.57,98.57,99.239998,79.62722,9137800
2010-06-24,99.349998,99.589996,98.349998,98.650002,79.153862,6184600
2010-06-25,98.32,99.330002,98.160004,99.050003,79.474785,5148300
2010-06-28,99.599998,100,99.419998,99.980003,80.221024,5436000
2010-06-29,100.32,101.129997,100.160004,101.07,81.095566,7334200
2010-06-30,101.410004,101.790001,100.800003,101.75,81.641174,7205700
2010-07-01,101.57,102.660004,101.379997,101.599998,81.769981,12893400
2010-07-02,101.110001,101.440002,100.160004,100.790001,81.118088,6297600
2010-07-06,100.830002,101.75,100.739998,101.620003,81.786034,6620400
2010-07-07,101.459999,101.510002,100.339996,100.43,80.828323,5727800
2010-07-08,99.82,100.160004,99.550003,99.790001,80.313232,6260600
2010-07-09,99.400002,99.639999,99.18,99.220001,79.854477,4286000
2010-07-12,99.330002,99.839996,99.040001,99.18,79.822304,4062100
2010-07-13,98.849998,98.889999,98.18,98.330002,79.138214,5842500
2010-07-14,98.720001,99.489998,98.389999,99.32,79.934959,5417300
2010-07-15,99.739998,100.589996,99.699997,100.309998,80.731766,6996100
2010-07-16,100.309998,101.129997,100.269997,100.800003,81.126106,7512400
2010-07-19,100.559998,100.75,99.980003,100.18,80.627106,4305800
2010-07-20,100.669998,100.900002,100.18,100.330002,80.747849,5076600
2010-07-21,100.449997,102.279999,100.410004,102.029999,82.116035,7894200
2010-07-22,101.510002,101.519997,100.82,100.849998,81.166367,5759700
2010-07-23,100.800003,100.970001,99.690002,99.779999,80.305183,6259100
2010-07-26,99.629997,99.809998,99,99.610001,80.168358,4856400
2010-07-27,98.779999,99.18,98.57,98.650002,79.395729,5328000
2010-07-28,98.489998,99.190002,98.269997,98.970001,79.653282,5507200
2010-07-29,98.099998,99.019997,97.919998,98.940002,79.629143,6305500
2010-07-30,100.199997,100.610001,99.849998,100.480003,80.86853,7683200
2010-08-02,99.239998,99.330002,98.75,98.75,79.733315,5769200
2010-08-03,99.199997,99.660004,98.93,99.32,80.193558,4363500
2010-08-04,99.5,99.510002,98.559998,98.559998,79.579933,3820400
2010-08-05,99.339996,99.489998,98.839996,99.019997,79.951332,3704200
2010-08-06,99.790001,100.209999,99.489998,100.099998,80.823349,6042400
2010-08-09,99.739998,99.980003,99.610001,99.730003,80.524605,2578500
2010-08-10,100.059998,101.010002,99.470001,99.940002,80.694145,11251000
2010-08-11,100.309998,101.389999,100.309998,101.279999,81.776123,6778300
2010-08-12,101.580002,101.940002,100.870003,101.029999,81.574257,7590100
2010-08-13,101.620003,102.449997,101.480003,102.290001,82.591606,7843600
2010-08-16,104.209999,104.889999,104.07,104.849998,84.65863,7976200
2010-08-17,104.849998,104.860001,104,104.25,84.174164,6756800
2010-08-18,105,105.650002,104.489998,104.529999,84.400284,7721600
2010-08-19,104.790001,106.610001,104.639999,106.160004,85.716354,13128500
2010-08-20,106.410004,106.830002,105.839996,106.040001,85.619446,7040300
2010-08-23,105.650002,106.190002,105.25,106.059998,85.635597,6360100
2010-08-24,107.040001,108.129997,106.669998,107.760002,87.00824,9812100
2010-08-25,108.800003,109.339996,107.07,107.410004,86.725632,13299800
2010-08-26,107.559998,108.489998,107.290001,108.419998,87.541122,7039900
2010-08-27,107.769997,108.330002,105.199997,105.349998,85.062325,13514000
2010-08-30,106.209999,107.400002,105.82,107.370003,86.693329,5535300
2010-08-31,108.220001,108.650002,107.620003,108.559998,87.654182,8397000
2010-09-01,107.019997,107.050003,105.089996,106,85.841774,12480700
2010-09-02,105.199997,105.300003,104.400002,104.879997,84.934753,8167600
2010-09-03,102.720001,103.940002,102.699997,103.580002,83.881981,9210700
2010-09-07,105.089996,105.779999,104.809998,105.699997,85.598869,6018400
2010-09-08,105.089996,105.209999,104.360001,104.860001,84.918571,6698400
2010-09-09,103.699997,103.839996,102.639999,102.790001,83.242264,8588900
2010-09-10,102.25,102.699997,101.849998,102.32,82.861618,6910300
2010-09-13,101.800003,103.050003,101.769997,102.82,83.266548,7054800
2010-09-14,103.029999,103.82,102.970001,103.809998,84.068298,5978100
2010-09-15,102.75,103.260002,102.139999,102.269997,82.821114,7919100
2010-09-16,101.529999,101.82,100.849998,101.260002,82.003181,17116200
2010-09-17,101.830002,102.160004,101.32,101.669998,82.335228,9203600
2010-09-20,102.150002,102.449997,101.690002,102.260002,82.813011,5277800
2010-09-21,102.669998,104.019997,102.260002,103.68,83.962967,12664000
2010-09-22,104.550003,105.07,103.849998,104.610001,84.716141,8229400
2010-09-23,105.410004,105.459999,104.239998,104.910004,84.959045,7412200
2010-09-24,103.959999,104.110001,103.5,103.5,83.817207,8942500
2010-09-27,104.529999,105.449997,104.480003,105.300003,85.274887,7061600
2010-09-28,105.379997,106.32,105.339996,106.019997,85.857994,8262900
2010-09-29,106.169998,106.269997,105.349998,105.580002,85.501656,5507100
2010-09-30,105.400002,105.589996,104.029999,105.510002,85.444931,10618400
2010-10-01,104.230003,105.139999,103.980003,104.610001,85.032036,9368400
2010-10-04,104.620003,104.93,104.410004,104.879997,85.251495,4422700
2010-10-05,104.730003,104.809998,103.93,104.25,84.73941,8491800
2010-10-06,104.900002,106.099998,104.860001,105.559998,85.804253,6476100
2010-10-07,105.169998,105.379997,104.669998,104.68,85.088951,5780700
2010-10-08,104.870003,105.459999,104.220001,104.220001,84.715019,6128700
2010-10-11,104.110001,104.43,103.940002,104.239998,84.73127,1474200
2010-10-12,104.410004,104.760002,103.18,103.209999,83.894043,6122400
2010-10-13,102.349998,103.120003,102.040001,103.050003,83.764,8168400
2010-10-14,103.290001,103.650002,101.470001,101.510002,82.512184,10945000
2010-10-15,100.599998,101.050003,99.889999,100.269997,81.504272,12694700
2010-10-18,101.199997,101.449997,100.779999,101.080002,82.162689,5592200
2010-10-19,100.580002,102.089996,100.550003,101.690002,82.658531,8017500
2010-10-20,101.370003,102.279999,101.209999,101.910004,82.837334,5515800
2010-10-21,101.690002,101.910004,100.690002,100.699997,81.853798,6836100
2010-10-22,100.440002,101.470001,100.410004,101.379997,82.40654,4770700
2010-10-25,102.120003,102.290001,101.550003,101.669998,82.642265,5632300
2010-10-26,100.860001,101.059998,100.050003,100.099998,81.366058,8432000
2010-10-27,99.68,100.169998,99.220001,99.220001,80.650749,9245200
2010-10-28,99.580002,99.830002,99.160004,99.489998,80.870255,8052600
2010-10-29,99.82,100.459999,99.620003,100.419998,81.626244,6753800
2010-11-01,100.800003,100.809998,99.489998,99.669998,81.27475,5921000
2010-11-02,100.459999,101.089996,100.419998,100.980003,82.342972,6537400
2010-11-03,101.730003,102.269997,98.43,98.919998,80.663208,25541800
2010-11-04,99.169998,99.870003,99.080002,99.690002,81.291039,13246500
2010-11-05,98.349998,98.800003,97.980003,97.980003,79.896652,12435000
2010-11-08,98.589996,98.919998,97.82,98.419998,80.255455,6795200
2010-11-09,98.489998,98.519997,96.190002,96.25,78.48597,15061700
2010-11-10,96.349998,96.739998,95,96.379997,78.591965,18540400
2010-11-11,96.449997,96.629997,96.139999,96.330002,78.551186,3368100
2010-11-12,96.209999,96.739998,95.809998,95.809998,78.127167,11739500
2010-11-15,95.330002,95.720001,93.809998,93.809998,76.496262,14978700
2010-11-16,94.910004,96.25,93.989998,96.139999,78.39624,19901300
2010-11-17,95.800003,96.760002,95.339996,95.610001,77.964088,9915600
2010-11-18,95.68,96,94.800003,96,78.282082,12424800
2010-11-19,96.089996,96.589996,95.790001,96.589996,78.763184,8359500
2010-11-22,97.370003,97.620003,96.239998,97,79.097519,10413500
2010-11-23,97.669998,97.949997,97.239998,97.480003,79.48893,9566900
2010-11-24,96.809998,96.989998,95.580002,95.739998,78.07003,11467600
2010-11-26,96.720001,97.120003,96.550003,97.07,79.154579,4848900
2010-11-29,97.559998,97.949997,97.089996,97.900002,79.831451,8950000
2010-11-30,99.209999,99.269997,98.110001,98.410004,80.247276,11947600
2010-12-01,96.650002,97.110001,95.889999,95.889999,78.46347,15441200
2010-12-02,95.959999,96.540001,95.529999,95.639999,78.258881,9318700
2010-12-03,96.279999,96.330002,94.849998,94.889999,77.645233,10194800
2010-12-06,95.519997,96.25,95.309998,96.230003,78.741692,7001800
2010-12-07,94.720001,94.919998,93.160004,94.169998,77.056046,18533100
2010-12-08,93.720001,93.800003,92.110001,93.260002,76.311447,19275900
2010-12-09,93.599998,94.269997,92.730003,93.720001,76.687836,17477100
2010-12-10,93.290001,93.860001,93.139999,93.150002,76.221428,7078500
2010-12-13,93.050003,94.029999,92.559998,93.5,76.507805,12399900
2010-12-14,92.400002,93.019997,91.440002,92.139999,75.394974,23516400
2010-12-15,92.080002,92.239998,90.470001,90.940002,74.41304,26084000
2010-12-16,91.029999,91.580002,90.57,91.57,74.928551,17939000
2010-12-17,91.879997,93.769997,91.860001,93.239998,76.295097,16849700
2010-12-20,93.75,94.230003,92.639999,93.139999,76.213219,13703500
2010-12-21,93.129997,93.790001,92.489998,93.790001,76.74511,8985100
2010-12-22,93.470001,93.550003,92.93,93.120003,76.196854,6440900
2010-12-23,93.18,93.230003,92.529999,92.93,76.041389,7091800
2010-12-27,92.760002,93.879997,92.300003,93.760002,76.720543,5285900
2010-12-28,92.93,93.07,91.309998,91.610001,75.217979,13972100
2010-12-29,91.760002,93.519997,91.470001,93.160004,76.490646,13115400
2010-12-30,92.879997,93.279999,92.410004,93.089996,76.433189,7029900
2010-12-31,93.510002,94.699997,93.440002,94.120003,77.278885,8516000
2011-01-03,93.199997,94.309998,92.949997,93.410004,76.695953,13799400
2011-01-04,93.410004,93.769997,92.910004,93.519997,76.786263,10466900
2011-01-05,92.489998,92.690002,91.190002,91.459999,75.094887,17568000
2011-01-06,91.540001,92.120003,91.160004,91.860001,75.423256,9317500
2011-01-07,91.510002,92.629997,91.029999,92.349998,75.825615,12694600
2011-01-10,92.580002,92.989998,92.18,92.849998,76.236137,8295200
2011-01-11,92.489998,92.599998,91.690002,92.330002,75.809174,9495400
2011-01-12,91.739998,92.169998,91.449997,91.610001,75.217979,9522900
2011-01-13,91.620003,92.769997,91.449997,92.43,75.891304,14502400
2011-01-14,92.779999,92.900002,91.760002,91.839996,75.406853,8960700
2011-01-18,91.290001,91.709999,90.730003,91.410004,75.053825,10663600
2011-01-19,91.410004,92.07,91.360001,92.07,75.595695,8886900
2011-01-20,91.5,91.610001,90.389999,90.800003,74.55294,14203400
2011-01-21,90.690002,91.519997,90.510002,91.519997,75.144119,9085600
2011-01-24,91.870003,91.900002,91.379997,91.559998,75.176926,7700200
2011-01-25,91.940002,92.900002,91.32,92.43,75.891304,13438100
2011-01-26,92.220001,92.260002,90.889999,91.029999,74.741806,13322900
2011-01-27,91.07,91.650002,90.669998,91.440002,75.078423,10868700
2011-01-28,90.809998,92.279999,90.769997,91.919998,75.472572,11993200
2011-01-31,91.660004,91.980003,91.050003,91.220001,74.897835,8647600
2011-02-01,90.550003,90.839996,90.139999,90.449997,74.527,11508400
2011-02-02,90.900002,91,89.900002,90.470001,74.543495,13624600
2011-02-03,89.959999,90.57,89.709999,89.720001,73.925507,12785800
2011-02-04,89.5,89.650002,88.769997,88.809998,73.175697,17172200
2011-02-07,88.699997,89.300003,88.57,89.269997,73.554733,8554800
2011-02-08,89.309998,89.540001,88.360001,88.449997,72.879105,10454200
2011-02-09,88.690002,89.660004,88.139999,89.220001,73.513535,13078600
2011-02-10,88.900002,89.139999,88.18,88.190002,72.664879,10486800
2011-02-11,89.029999,89.529999,88.739998,89.459999,73.711296,11333400
2011-02-14,89.309998,89.93,89.309998,89.519997,73.760712,8033500
2011-02-15,89.559998,89.970001,89.370003,89.919998,74.090332,7298000
2011-02-16,89.870003,90.32,89.339996,89.629997,73.851334,8446300
2011-02-17,90.019997,90.18,89.660004,89.769997,73.96669,6732500
2011-02-18,89.419998,89.550003,89.080002,89.489998,73.736031,6080700
2011-02-22,89.910004,90.940002,89.709999,90.830002,74.840126,11905700
2011-02-23,91.099998,91.550003,90.739998,91.160004,75.112045,14522600
2011-02-24,91.629997,92.040001,91.440002,91.739998,75.589935,12110900
2011-02-25,91.739998,92.279999,91.639999,92.279999,76.03492,6841700
2011-02-28,92.300003,92.519997,92.080002,92.400002,76.133743,9682500
2011-03-01,91.519997,92.400002,91.470001,92.370003,76.354431,8048700
2011-03-02,91.839996,91.989998,90.940002,90.949997,75.180626,8526400
2011-03-03,90.529999,90.779999,89.980003,90.059998,74.444946,10607600
2011-03-04,90.099998,90.849998,90,90.809998,75.064941,9316200
2011-03-07,90.019997,90.860001,89.849998,90.230003,74.585503,7522300
2011-03-08,90.110001,90.339996,89.650002,89.68,74.130867,8498700
2011-03-09,90.089996,90.82,89.849998,90.550003,74.849976,8904800
2011-03-10,90.870003,92.099998,90.639999,92.07,76.106453,13385800
2011-03-11,92.040001,92.080002,91.330002,91.550003,75.67662,8407600
2011-03-14,91.480003,91.919998,91.32,91.510002,75.643539,6765200
2011-03-15,92.800003,93.050003,92.360001,92.879997,76.776047,14893800
2011-03-16,93.370003,94.940002,93.080002,93.93,77.643959,24294200
2011-03-17,93.239998,93.610001,92.760002,93.209999,77.048813,10528500
2011-03-18,92.75,93.480003,92.690002,93.459999,77.255447,7260900
2011-03-21,93.129997,93.18,92.57,92.910004,76.800827,10542900
2011-03-22,92.809998,93.290001,92.739998,93.220001,77.057068,6904700
2011-03-23,93.849998,93.879997,92.93,93.099998,76.957886,8358000
2011-03-24,92.760002,92.879997,92.389999,92.400002,76.379227,9477600
2011-03-25,92.860001,92.959999,92.019997,92.169998,76.189117,6447200
2011-03-28,92.120003,92.669998,92,92.300003,76.296555,3996800
2011-03-29,91.980003,92.5,91.57,91.589996,75.709671,6487200
2011-03-30,91.720001,92.32,91.559998,92.32,76.313118,5048300
2011-03-31,92.669998,92.720001,91.610001,92.129997,76.156059,9654300
2011-04-01,91.5,92.269997,91.419998,92.190002,76.526268,7860400
2011-04-04,92.199997,92.580002,92.129997,92.290001,76.609276,4469100
2011-04-05,92.160004,92.379997,91.669998,91.919998,76.302155,9951600
2011-04-06,91.769997,91.790001,90.540001,90.540001,75.156647,9090900
2011-04-07,90.529999,90.760002,90.129997,90.360001,75.007263,9265100
2011-04-08,89.93,90.32,89.849998,89.879997,74.608765,7605700
2011-04-11,89.830002,90.220001,89.650002,89.959999,74.675163,5734000
2011-04-12,90.610001,91.239998,90.559998,90.93,75.480347,7686500
2011-04-13,90.540001,91.5,90.440002,91.5,75.953545,7959300
2011-04-14,91.540001,91.769997,91.220001,91.43,75.895416,7609600
2011-04-15,92.260002,92.709999,92.07,92.669998,76.924698,10222900
2011-04-18,91.989998,93.099998,91.449997,92.879997,77.099022,12036700
2011-04-19,92.860001,93.279999,92.760002,93.279999,77.431061,5295100
2011-04-20,93.07,93.260002,92.610001,92.68,76.933022,6754100
2011-04-21,92.889999,93.230003,92.559998,92.599998,76.8666,3365600
2011-04-25,92.629997,92.970001,92.5,92.949997,77.157166,3626900
2011-04-26,93.269997,93.870003,93.18,93.849998,77.904251,7506300
2011-04-27,93.440002,93.57,92.75,92.889999,77.107307,8869300
2011-04-28,93.220001,93.599998,92.970001,93.599998,77.696709,8110200
2011-04-29,93.470001,93.919998,93.349998,93.889999,77.937416,5900000
2011-05-02,93.32,93.68,93.169998,93.639999,78.062469,5285100
2011-05-03,93.959999,94.169998,93.580002,94.169998,78.504318,6486600
2011-05-04,94.309998,94.720001,94.269997,94.589996,78.854446,7406300
2011-05-05,94.919998,95.629997,94.809998,95.489998,79.604729,9600000
2011-05-06,94.510002,95.489998,94.349998,95.07,79.254608,9451500
2011-05-09,94.900002,95.199997,94.839996,94.970001,79.171234,3731200
2011-05-10,94.699997,94.889999,94.290001,94.290001,78.60434,5458300
2011-05-11,94.32,95.089996,94.18,94.830002,79.054497,6078700
2011-05-12,94.949997,95.110001,93.910004,94.230003,78.554359,8015800
2011-05-13,94.650002,95.489998,94.529999,95.080002,79.262901,8380000
2011-05-16,95.029999,95.790001,94.760002,95.610001,79.704758,6053600
2011-05-17,96.029999,96.599998,95.980003,96.589996,80.521706,9826900
2011-05-18,96.269997,96.389999,95.279999,95.309998,79.454643,7707600
2011-05-19,94.459999,95.32,94.459999,95.269997,79.421341,8052400
2011-05-20,95.019997,95.410004,94.720001,95.32,79.462997,5602300
2011-05-23,95.730003,96.190002,95.589996,95.779999,79.846497,6300000
2011-05-24,95.639999,96.139999,95.459999,96.139999,80.146576,5549100
2011-05-25,96.150002,96.279999,95.540001,95.690002,79.771446,5664500
2011-05-26,95.970001,96.550003,95.889999,96.510002,80.455032,8307900
2011-05-27,96.129997,96.510002,95.879997,96.470001,80.4217,5390600
2011-05-31,96.18,96.760002,96.089996,96.690002,80.60508,7003900
2011-06-01,96.919998,97.720001,96.889999,97.639999,81.694481,12746400
2011-06-02,96.489998,96.910004,95.779999,95.779999,80.138252,15738700
2011-06-03,96.580002,96.599998,95.57,96.330002,80.598396,10644100
2011-06-06,95.470001,95.989998,95.209999,95.599998,79.987633,8776900
2011-06-07,95.230003,96.059998,95.120003,96.040001,80.355774,7399200
2011-06-08,96.260002,96.839996,96.169998,96.790001,80.983292,7401800
2011-06-09,97.099998,97.330002,95.93,96.400002,80.656921,9963000
2011-06-10,96.910004,97.389999,96.800003,97.139999,81.276115,7710800
2011-06-13,96.739998,97.290001,96.639999,96.650002,80.866135,5540000
2011-06-14,95.739998,95.900002,95.129997,95.190002,79.644592,8672400
2011-06-15,95.379997,96.940002,95.370003,96.919998,81.092056,12979100
2011-06-16,97.099998,97.529999,96.800003,97.360001,81.460213,10961200
2011-06-17,96.860001,97.150002,96.639999,96.900002,81.07531,9622900
2011-06-20,97.330002,97.360001,96.589996,97.019997,81.17572,6613800
2011-06-21,96.699997,97.029999,96.269997,96.589996,80.815941,7894900
2011-06-22,96.959999,97.059998,96.410004,96.650002,80.866135,5503700
2011-06-23,97.239998,97.739998,97.150002,97.389999,81.485283,8586800
2011-06-24,97.360001,97.690002,96.980003,96.980003,81.142242,7960900
2011-06-27,96.849998,96.870003,95.550003,95.650002,80.029465,9331300
2011-06-28,95.480003,95.68,94.720001,94.879997,79.385208,12634300
2011-06-29,94.949997,95.199997,94.019997,94.25,78.858093,11084900
2011-06-30,94.230003,94.309998,93.139999,94.099998,78.732605,11555600
2011-07-01,94.129997,94.230003,93.360001,93.629997,78.606651,6637200
2011-07-05,94.040001,94.169998,93.690002,93.839996,78.782944,4615600
2011-07-06,94.190002,94.449997,93.839996,94.32,79.185966,5652700
2011-07-07,93.830002,94.139999,93.550003,94.040001,78.950882,6823700
2011-07-08,94.839996,95.610001,94.830002,95.370003,80.067451,12129300
2011-07-11,96.040001,96.800003,95.75,96.800003,81.268005,9760800
2011-07-12,97.300003,97.309998,96.559998,97.129997,81.545059,9083900
2011-07-13,96.709999,97.43,96.110001,97.400002,81.771721,13112200
2011-07-14,96.620003,97.900002,96.010002,96.010002,80.604782,11471500
2011-07-15,95.290001,96.199997,95.239998,96.169998,80.739105,7086200
2011-07-18,96.059998,96.169998,95.199997,95.239998,79.958321,8206500
2011-07-19,95.32,97.269997,95.169998,97.220001,81.620605,15249400
2011-07-20,96.720001,96.839996,95.870003,96.07,80.655151,9673300
2011-07-21,95.239998,95.860001,94.900002,95.330002,80.033882,11099200
2011-07-22,95.690002,96.089996,95.529999,96.050003,80.638321,4974500
2011-07-25,94.970001,96.050003,94.830002,95,79.756836,10869400
2011-07-26,95.300003,95.870003,95.239998,95.650002,80.302528,7682800
2011-07-27,95.339996,95.839996,95.099998,95.660004,80.310951,11224200
2011-07-28,96.110001,96.309998,95.709999,96.019997,80.613174,7081600
2011-07-29,96.889999,98.529999,96.779999,97.919998,82.208298,19582400
2011-08-01,97.389999,98.940002,97.349998,98.580002,83.037987,14348200
2011-08-02,99.220001,101.57,98.889999,101.540001,85.531326,20850600
2011-08-03,101.57,103.419998,101.360001,101.739998,85.699791,21179700
2011-08-04,102.379997,105.550003,102.269997,105.360001,88.749077,34076600
2011-08-05,103.440002,105.5,102.279999,102.32,86.18837,41677700
2011-08-08,103.18,105.790001,102.949997,105.550003,88.909119,38259500
2011-08-09,105.010002,109.370003,103,105.870003,89.178673,39881400
2011-08-10,107.629997,109.07,106.940002,109.019997,91.832054,46221000
2011-08-11,107.339996,107.809998,103.199997,103.519997,87.199165,37790100
2011-08-12,104.440002,105.660004,104.07,105.57,88.925987,15590800
2011-08-15,104.940002,105.480003,104.470001,104.5,88.024651,10051700
2011-08-16,104.660004,106.639999,104.629997,106.230003,89.481926,15993200
2011-08-17,106.32,108.099998,105.769997,108.089996,91.048676,15906600
2011-08-18,110.089996,112.139999,109.279999,110.309998,92.918648,27274600
2011-08-19,110.650002,111.410004,110.230003,111.199997,93.668343,15708400
2011-08-22,110.459999,111.260002,110.389999,110.919998,93.432487,13157700
2011-08-23,109.760002,111.169998,109.349998,109.389999,92.143723,16017800
2011-08-24,109.290001,109.410004,106.150002,106.279999,89.524002,14621600
2011-08-25,106.690002,107.900002,106.360001,107.43,90.492737,10565900
2011-08-26,108.690002,109.269997,107.330002,108.489998,91.38559,11504800
2011-08-29,106.699997,107.400002,106.599998,106.989998,90.122162,6764300
2011-08-30,108.43,109.150002,108.25,108.709999,91.570923,9508700
2011-08-31,108.809998,108.959999,107.029999,107.029999,90.155762,12186000
2011-09-01,107.470001,108.980003,106.080002,108.970001,92.06691,10686600
2011-09-02,111.389999,112.580002,110.660004,112.510002,95.057762,16557100
2011-09-06,114.419998,114.93,113.389999,113.68,96.046295,14016200
2011-09-07,112.279999,112.370003,111.309998,111.510002,94.212921,11524300
2011-09-08,112.300003,112.629997,111.339996,112.510002,95.057762,11480900
2011-09-09,112.540001,114.18,112.209999,113.709999,96.071663,11492700
2011-09-12,113.57,114.25,113.099998,113.830002,96.173058,7602200
2011-09-13,113.400002,113.589996,112.110001,112.209999,94.804337,9282400
2011-09-14,111.970001,113.349998,111.82,113.160004,95.606979,11948500
2011-09-15,111.980003,112.489998,111.43,111.43,94.14534,8884000
2011-09-16,111.309998,112.589996,111.25,112.239998,94.829704,10053500
2011-09-19,114.199997,115.190002,114.120003,114.379997,96.637741,13033500
2011-09-20,114.370003,114.870003,114.050003,114.860001,97.043259,6360600
2011-09-21,114.629997,118.790001,114.199997,118.660004,100.253822,18687100
2011-09-22,121.410004,123.870003,121.230003,123.120003,104.022034,25041400
2011-09-23,123.120003,123.360001,120.830002,120.830002,102.087219,15173800
2011-09-26,120.120003,120.57,118.580002,118.889999,100.448112,15110100
2011-09-27,116.75,117.300003,116.260002,117.07,98.910461,13589600
2011-09-28,116.900002,117.110001,115.760002,117.029999,98.876671,12642600
2011-09-29,117.610001,118.82,117.089996,117.839996,99.56102,12341800
2011-09-30,120.019997,120.910004,118.989998,120.800003,102.06189,13546400
2011-10-03,121.879997,123.809998,121.110001,123.809998,104.870636,15882000
2011-10-04,124.370003,125.029999,122.18,122.239998,103.540787,17301400
2011-10-05,121.660004,121.779999,120.660004,121.360001,102.795418,14275000
2011-10-06,120.639999,121.010002,119.120003,119.120003,100.898079,9681600
2011-10-07,117.75,119.050003,116.849998,118.239998,100.152664,11564600
2011-10-10,116.82,116.910004,115.800003,116.57,98.738174,3567600
2011-10-11,117.290001,117.360001,115.900002,116.18,98.407837,7520200
2011-10-12,114.699997,115.120003,113.480003,114.489998,96.976311,14033400
2011-10-13,115.029999,116.550003,114.959999,115.629997,97.94194,11263300
2011-10-14,113.879997,114.610001,113.610001,113.949997,96.518929,8411000
2011-10-17,114.300003,115.970001,114.220001,115.919998,98.187576,9664000
2011-10-18,116.139999,116.82,114.300003,115.199997,97.577698,12495600
2011-10-19,114.540001,115.739998,114.160004,115.160004,97.543823,6629300
2011-10-20,114.459999,115.669998,114.07,114.339996,96.849289,7832100
2011-10-21,113.860001,114.199997,113.129997,113.129997,95.824348,9906300
2011-10-24,113.93,114.080002,113.050003,113.32,95.985298,6344500
2011-10-25,113.379997,116.349998,113.349998,116.199997,98.424767,11791200
2011-10-26,115.389999,116.209999,114.07,114.169998,96.705299,12747000
2011-10-27,112.519997,112.849998,109.82,110.300003,93.427269,19471400
2011-10-28,110.900002,111.959999,110.760002,111.459999,94.409859,10127900
2011-10-31,113.610001,115.879997,113.459999,115.879997,98.153671,15242100
2011-11-01,118.709999,119.489998,117.169998,119.449997,101.439301,24400600
2011-11-02,116.629997,118.360001,116.419998,117.959999,100.173988,13181100
2011-11-03,116.339996,117.349998,115.989998,116.339996,98.798264,8386700
2011-11-04,115.720001,117.050003,115.529999,116.480003,98.917152,7583700
2011-11-07,116.639999,118.349998,116.32,117.220001,99.54557,9279700
2011-11-08,116.75,117.540001,115.5,115.720001,98.271751,7539400
2011-11-09,118.260002,119.129997,117.07,118.120003,100.30986,13004500
2011-11-10,116.779999,117.610001,115.209999,116.360001,98.815224,11644600
2011-11-11,115.830002,116.169998,115.5,115.650002,98.212311,2483900
2011-11-14,116.389999,117.599998,116.209999,117.510002,99.791847,9252600
2011-11-15,117.699997,118.459999,116.720001,117.349998,99.65596,7587500
2011-11-16,117.959999,118.43,117.18,118.419998,100.564651,7470000
2011-11-17,118.040001,120.160004,118.040001,119.370003,101.371407,9907900
2011-11-18,119.18,119.550003,118.32,119.339996,101.345901,6792600
2011-11-21,120.379997,120.730003,119.910004,120.050003,101.948875,7345600
2011-11-22,120.349998,121.410004,119.849998,121.389999,103.0868,7866300
2011-11-23,121.160004,123.050003,121.029999,122.580002,104.097397,10129300
2011-11-25,121.800003,121.870003,120.739998,120.800003,102.585777,4311900
2011-11-28,118.629997,121.150002,118.580002,120.739998,102.534798,7661900
2011-11-29,120.029999,120.919998,119.080002,119.75,101.694107,8952800
2011-11-30,118.339996,118.559998,117.260002,117.879997,100.106033,11806800
2011-12-01,116.290001,117.239998,115.800003,117,99.603745,9647200
