"","Date","SPY","TLT","portvalue","rebasePort","rebasespy","rebasetlt"
"3883",2017-12-28,267.869995,126.660004,3338.59261843577,333.859261843577,390.734296195506,276.984227491648
"3884",2017-12-29,266.859985,126.860001,3333.41305482607,333.341305482607,389.261023511493,277.421587453721
"3885",2018-01-02,268.769989,125.489998,3332.36355951104,333.236355951104,392.047091688597,274.425620213611
"3886",2018-01-03,270.470001,126.089996,3351.32282976102,335.132282976102,394.526850544545,275.737715407659
"3887",2018-01-04,271.609985,126.07,3359.41850042843,335.941850042843,396.189712582953,275.693987502733
"3888",2018-01-05,273.420013,125.709999,3368.68337102548,336.868337102548,398.829948629824,274.906725575272
"3889",2018-01-08,273.920013,125.629997,3371.45529457067,337.145529457067,399.559284321557,274.731774592578
"3890",2018-01-09,274.540009,123.949997,3357.607752738,335.7607752738,400.46365474462,271.057895802981
"3891",2018-01-10,274.119995,123.800003,3352.90438187106,335.290438187106,399.850992342165,270.729884032048
"3892",2018-01-11,276.119995,124.309998,3373.06746419768,337.306746419768,402.768335109096,271.845157730441
"3893",2018-01-12,277.920013,124.519997,3388.49180123863,338.849180123863,405.393969855418,272.304390392308
"3894",2018-01-16,276.970001,125.040001,3387.24883317697,338.724883317697,404.008214537069,273.441552098324
"3895",2018-01-17,279.609985,124.870003,3404.6443928924,340.46443928924,407.859083650676,273.069794927804
"3896",2018-01-18,279.140015,123.709999,3388.53306105074,338.853306105074,407.173551860589,270.53306034956
"3897",2018-01-19,280.410004,123.059998,3390.68832718288,339.068832718288,409.026048472204,269.111616964371
"3898",2018-01-22,282.690002,123.18,3408.62928780371,340.862928780371,412.351816309163,269.374041251579
"3899",2018-01-23,283.290009,123.709999,3418.80044849751,341.880044849751,413.227029349942,270.53306034956
"3900",2018-01-24,277.901337,119.781853,3336.54795138681,333.654795138681,405.366727708661,261.942862568701
"3901",2018-01-25,278.019043,120.765099,3348.15739535242,334.815739535242,405.538422082523,264.093056987961
"3902",2018-01-26,281.237946,120.317276,3366.73743410774,336.673743410774,410.233743774773,263.113743046774
"3903",2018-01-29,279.373322,119.480072,3343.98394070506,334.398394070506,407.513870105051,261.282918035961
"3904",2018-01-30,276.507813,118.779121,3315.42044828418,331.542044828418,403.334034127688,259.750055529147
"3905",2018-01-31,276.645203,119.480072,3324.08679512512,332.408679512512,403.534440989063,261.282918035961
"3906",2018-02-01,276.331146,117.748466,3302.86260296465,330.286260296465,403.076335030386,257.496185562544
"3907",2018-02-02,270.31543,116.655853,3247.04103035522,324.704103035523,394.301382250131,255.106823820914
"3908",2018-02-05,259.010132,117.758224,3176.64096125582,317.664096125582,377.810667575983,257.51752467518
"3909",2018-02-06,264.11322,117.026566,3205.85953554106,320.585953554106,385.254396008888,255.917511099324
"3910",2018-02-07,262.68045,115.914436,3183.24962178195,318.324962178195,383.164455410801,253.485468945588
"3911",2018-02-08,252.827606,115.787628,3110.00277448935,311.000277448935,368.792393822252,253.208161075617
"3912",2018-02-09,256.625458,115.055969,3129.70178583108,312.970178583108,374.332211853289,251.608145312928
"3913",2018-02-12,260.39386,115.563248,3162.73275793014,316.273275793014,379.829072012083,252.717479573945
"3914",2018-02-13,261.041565,116.080284,3173.11005760638,317.311005760638,380.77386076051,253.848150760765
"3915",2018-02-14,264.564667,114.792557,3184.72508094825,318.472508094825,385.91290882894,251.03210736071
"3916",2018-02-15,267.940521,115.182785,3213.61320565528,321.361320565528,390.837170453497,251.88547067756
"3917",2018-02-16,268.019012,115.807137,3221.01243511059,322.101243511059,390.951663029056,253.250823993061
"3918",2018-02-20,266.340881,115.299858,3203.22655546847,320.322655546847,388.50382136165,252.141489732045
"3919",2018-02-21,265.016083,113.8853,3178.09732297523,317.809732297523,386.571376430178,249.048088164868
"3920",2018-02-22,265.359558,114.226746,3184.33583498406,318.433583498406,387.072393583614,249.794773413198
"3921",2018-02-23,269.589203,115.24131,3226.27755381779,322.627755381779,393.242055707331,252.013455056227
"3922",2018-02-26,272.719757,115.280342,3249.53658374148,324.953658374148,397.808505241524,252.098811506772
"3923",2018-02-27,269.314423,115.114502,3222.88694585419,322.288694585419,392.841241984582,251.736147186256
"3924",2018-02-28,266.586273,115.846161,3210.98965299363,321.098965299363,388.861767649781,253.336162948945
"3925",2018-03-01,262.709869,116.636963,3191.36441308544,319.136441308544,383.207368064231,255.065514552857
"3926",2018-03-02,264.064148,115.688766,3190.87391258302,319.087391258302,385.182816086759,252.991966429845
"3927",2018-03-05,267.11618,115.375969,3209.71329787811,320.971329787811,389.634727826579,252.307931749042
"3928",2018-03-06,267.793335,115.48349,3215.82768312829,321.582768312829,390.62247444725,252.543062178409
"3929",2018-03-07,267.695221,115.356422,3213.72272047545,321.372272047545,390.479358363133,252.265185731958
"3930",2018-03-08,268.990601,116.021126,3230.4383710845,323.04383710845,392.368892099846,253.718782117054
"3931",2018-03-09,273.671661,115.258659,3256.24207390679,325.624207390679,399.19702036613,252.051394415227
"3932",2018-03-12,273.328217,115.923378,3261.0053601716,326.10053601716,398.696048431507,253.505023602812
"3933",2018-03-13,271.561768,116.50988,3254.53492564387,325.453492564387,396.119379824856,254.787605303918
"3934",2018-03-14,270.168213,117.53627,3255.59394727249,325.559394727249,394.086641025071,257.032148429427
"3935",2018-03-15,269.873779,117.53627,3253.44653502189,325.344653502189,393.657158574952,257.032148429427
"3936",2018-03-16,270.166473,117.115936,3250.98525633399,325.098525633399,394.084102936864,256.112948329935
"3937",2018-03-19,266.510986,116.744484,3220.26296819779,322.026296819779,388.751948657335,255.300644982224
"3938",2018-03-20,266.964264,116.275276,3218.4384896515,321.84384896515,389.413132304689,254.274565625611
