Date,BAC,S&P500
25/05/2006,48.91,1272.880005
26/05/2006,49.380001,1280.160034
30/05/2006,48.700001,1259.869995
31/05/2006,48.400002,1270.089966
01/06/2006,48.700001,1285.709961
02/06/2006,49.259998,1288.219971
05/06/2006,48.740002,1265.290039
06/06/2006,48.529999,1263.849976
07/06/2006,48.849998,1256.150024
08/06/2006,49.029999,1257.930054
09/06/2006,48.790001,1252.300049
12/06/2006,48.41,1237.439941
13/06/2006,47.07,1223.689941
14/06/2006,46.639999,1230.040039
15/06/2006,47.91,1256.160034
16/06/2006,47.419998,1251.540039
19/06/2006,47.139999,1240.130005
20/06/2006,47.080002,1240.119995
21/06/2006,47.310001,1252.199951
22/06/2006,47.540001,1245.599976
23/06/2006,47.41,1244.5
26/06/2006,47.459999,1250.560059
27/06/2006,47.299999,1239.199951
28/06/2006,47.650002,1246
29/06/2006,48.599998,1272.869995
30/06/2006,48.099998,1270.199951
03/07/2006,48.810001,1280.189941
05/07/2006,48.869999,1270.910034
06/07/2006,49.060001,1274.079956
07/07/2006,48.799999,1265.47998
10/07/2006,49.139999,1267.339966
11/07/2006,49.150002,1272.430054
12/07/2006,48.57,1258.599976
13/07/2006,47.98,1242.280029
14/07/2006,48.310001,1236.199951
17/07/2006,48.220001,1234.48999
18/07/2006,48.439999,1236.859985
19/07/2006,49.950001,1259.810059
20/07/2006,49.650002,1249.130005
21/07/2006,50.139999,1240.290039
24/07/2006,50.57,1260.910034
25/07/2006,50.810001,1268.880005
26/07/2006,50.990002,1268.400024
27/07/2006,51.02,1263.199951
28/07/2006,51.66,1278.550049
31/07/2006,51.529999,1276.660034
01/08/2006,51.529999,1270.920044
02/08/2006,51.959999,1277.410034
03/08/2006,51.970001,1280.27002
04/08/2006,52.32,1279.359985
07/08/2006,52.16,1275.77002
08/08/2006,52.060001,1271.47998
09/08/2006,51.540001,1265.949951
10/08/2006,51.52,1271.810059
11/08/2006,51.400002,1266.73999
14/08/2006,51.130001,1268.209961
15/08/2006,52.150002,1285.579956
16/08/2006,52.299999,1295.430054
17/08/2006,52.139999,1297.47998
18/08/2006,52.490002,1302.300049
21/08/2006,52.459999,1297.52002
22/08/2006,52.5,1298.819946
23/08/2006,52.490002,1292.98999
24/08/2006,52.509998,1296.060059
25/08/2006,52.130001,1295.089966
28/08/2006,52.189999,1301.780029
29/08/2006,52.290001,1304.280029
30/08/2006,51.700001,1305.369995
31/08/2006,51.470001,1303.819946
01/09/2006,51.66,1311.01001
05/09/2006,51.75,1313.25
06/09/2006,51.650002,1300.26001
07/09/2006,51.509998,1294.02002
08/09/2006,51.66,1298.920044
11/09/2006,51.18,1299.540039
12/09/2006,51.700001,1313
13/09/2006,51.900002,1318.069946
14/09/2006,51.93,1316.280029
15/09/2006,51.450001,1319.660034
18/09/2006,51.779999,1321.180054
19/09/2006,52.029999,1317.640015
20/09/2006,52.490002,1325.180054
21/09/2006,52.240002,1318.030029
22/09/2006,52.43,1314.780029
25/09/2006,52.970001,1326.369995
26/09/2006,53.48,1336.349976
27/09/2006,53.240002,1336.589966
28/09/2006,53.52,1338.880005
29/09/2006,53.57,1335.849976
02/10/2006,53.619999,1331.319946
03/10/2006,54.41,1334.109985
04/10/2006,54.82,1350.199951
05/10/2006,54.52,1353.219971
06/10/2006,54.240002,1349.589966
09/10/2006,54.509998,1350.660034
10/10/2006,54.630001,1353.420044
11/10/2006,54.040001,1349.949951
12/10/2006,54.259998,1362.829956
13/10/2006,54.389999,1365.619995
16/10/2006,53.709999,1369.060059
17/10/2006,53.68,1364.050049
18/10/2006,53.810001,1365.800049
19/10/2006,53.259998,1366.959961
20/10/2006,53.619999,1368.599976
23/10/2006,53.66,1377.02002
24/10/2006,53.43,1377.380005
25/10/2006,54,1382.219971
26/10/2006,54.18,1389.079956
27/10/2006,53.700001,1377.339966
30/10/2006,53.919998,1377.930054
31/10/2006,53.869999,1377.939941
01/11/2006,53.580002,1367.810059
02/11/2006,53.549999,1367.339966
03/11/2006,53.43,1364.300049
06/11/2006,54.209999,1379.780029
07/11/2006,54.419998,1382.839966
08/11/2006,54.610001,1385.719971
09/11/2006,54.509998,1378.329956
10/11/2006,54.77,1380.900024
13/11/2006,54.459999,1384.420044
14/11/2006,54.830002,1393.219971
15/11/2006,54.48,1396.569946
16/11/2006,54.900002,1399.76001
17/11/2006,54.849998,1401.199951
20/11/2006,54.900002,1400.5
21/11/2006,54.720001,1402.810059
22/11/2006,54.630001,1406.089966
24/11/2006,54.560001,1400.949951
27/11/2006,53.919998,1381.959961
28/11/2006,54.27,1386.719971
29/11/2006,54.02,1399.47998
30/11/2006,53.849998,1400.630005
01/12/2006,53.5,1396.709961
04/12/2006,52.650002,1409.119995
05/12/2006,52.790001,1414.76001
06/12/2006,52.689999,1412.900024
07/12/2006,52.490002,1407.290039
08/12/2006,51.66,1409.839966
11/12/2006,52.549999,1413.040039
12/12/2006,52.799999,1411.560059
13/12/2006,53.09,1413.209961
14/12/2006,53.169998,1425.48999
15/12/2006,53.32,1427.089966
18/12/2006,53.630001,1422.47998
19/12/2006,53.580002,1425.550049
20/12/2006,53.66,1423.530029
21/12/2006,53.509998,1418.300049
22/12/2006,53.349998,1410.76001
26/12/2006,53.700001,1416.900024
27/12/2006,53.77,1426.839966
28/12/2006,53.650002,1424.72998
29/12/2006,53.389999,1418.300049
03/01/2007,53.330002,1416.599976
04/01/2007,53.669998,1418.339966
05/01/2007,53.240002,1409.709961
08/01/2007,53.450001,1412.839966
09/01/2007,53.5,1412.109985
10/01/2007,53.580002,1414.849976
11/01/2007,53.259998,1423.819946
12/01/2007,53.380001,1430.72998
16/01/2007,53.439999,1431.900024
17/01/2007,53.32,1430.619995
18/01/2007,53.290001,1426.369995
19/01/2007,53.59,1430.5
22/01/2007,53.650002,1422.949951
23/01/2007,53.32,1427.98999
24/01/2007,53.200001,1440.130005
25/01/2007,52.400002,1423.900024
26/01/2007,52.040001,1422.180054
29/01/2007,51.459999,1420.619995
30/01/2007,52.119999,1428.819946
31/01/2007,52.580002,1438.23999
01/02/2007,52.84,1445.939941
02/02/2007,52.740002,1448.390015
05/02/2007,52.880001,1446.98999
06/02/2007,53.209999,1448
07/02/2007,53.360001,1450.02002
08/02/2007,53.32,1448.310059
09/02/2007,52.990002,1438.060059
12/02/2007,53.040001,1433.369995
13/02/2007,53.73,1444.26001
14/02/2007,54.049999,1455.300049
15/02/2007,53.849998,1456.810059
16/02/2007,54.049999,1455.540039
20/02/2007,54.049999,1459.680054
21/02/2007,53.91,1457.630005
22/02/2007,53.700001,1456.380005
23/02/2007,52.860001,1451.189941
26/02/2007,52.790001,1449.369995
27/02/2007,50.799999,1399.040039
28/02/2007,50.830002,1406.819946
01/03/2007,50.380001,1403.170044
02/03/2007,50.009998,1387.170044
05/03/2007,49.639999,1374.119995
06/03/2007,50.939999,1395.410034
07/03/2007,50.59,1391.969971
08/03/2007,50.77,1401.890015
09/03/2007,50.950001,1402.839966
12/03/2007,51.09,1406.599976
13/03/2007,49.459999,1377.949951
14/03/2007,49.77,1387.170044
15/03/2007,50.099998,1392.280029
16/03/2007,49.619999,1386.949951
19/03/2007,50.369999,1402.060059
20/03/2007,50.759998,1410.939941
21/03/2007,51.860001,1435.040039
22/03/2007,51.639999,1434.540039
23/03/2007,51.689999,1436.109985
26/03/2007,51.560001,1437.5
27/03/2007,51.84,1428.609985
28/03/2007,50.77,1417.22998
29/03/2007,51.189999,1422.530029
30/03/2007,51.02,1420.859985
02/04/2007,50.43,1424.550049
03/04/2007,50.860001,1437.77002
04/04/2007,50.889999,1439.369995
05/04/2007,50.849998,1443.76001
09/04/2007,50.860001,1444.609985
10/04/2007,51.07,1448.390015
11/04/2007,50.509998,1438.869995
12/04/2007,50.279999,1447.800049
13/04/2007,50.419998,1452.849976
16/04/2007,51.23,1468.329956
17/04/2007,51.299999,1471.47998
18/04/2007,51.82,1472.5
19/04/2007,50.91,1470.72998
20/04/2007,51.040001,1484.349976
23/04/2007,50.509998,1480.930054
24/04/2007,50.619999,1480.410034
25/04/2007,51.23,1495.420044
26/04/2007,50.720001,1494.25
27/04/2007,50.77,1494.069946
30/04/2007,50.900002,1482.369995
01/05/2007,50.93,1486.300049
02/05/2007,51.009998,1495.920044
03/05/2007,51.23,1502.390015
04/05/2007,51.240002,1505.619995
07/05/2007,51.419998,1509.47998
08/05/2007,51.400002,1507.719971
09/05/2007,51.450001,1512.579956
10/05/2007,50.580002,1491.469971
11/05/2007,50.950001,1505.849976
14/05/2007,50.779999,1503.150024
15/05/2007,50.939999,1501.189941
16/05/2007,51.119999,1514.140015
17/05/2007,51.130001,1512.75
18/05/2007,51.279999,1522.75
21/05/2007,51.23,1525.099976
22/05/2007,51.5,1524.119995
23/05/2007,51.349998,1522.280029
24/05/2007,51.049999,1507.51001
25/05/2007,51.200001,1515.72998
29/05/2007,51.189999,1518.109985
30/05/2007,50.810001,1530.22998
31/05/2007,50.709999,1530.619995
01/06/2007,50.779999,1536.339966
04/06/2007,50.849998,1539.180054
05/06/2007,50.66,1530.949951
06/06/2007,50.330002,1517.380005
07/06/2007,49.790001,1490.719971
08/06/2007,50.259998,1507.670044
11/06/2007,50.049999,1509.119995
12/06/2007,49.66,1493
13/06/2007,50.360001,1515.670044
14/06/2007,50.080002,1522.969971
15/06/2007,50.080002,1532.910034
18/06/2007,49.91,1531.050049
19/06/2007,50.549999,1533.699951
20/06/2007,49.98,1512.839966
21/06/2007,49.889999,1522.189941
22/06/2007,48.950001,1502.560059
25/06/2007,48.849998,1497.73999
26/06/2007,48.799999,1492.890015
27/06/2007,49.189999,1506.339966
28/06/2007,49.09,1505.709961
29/06/2007,48.889999,1503.349976
02/07/2007,49.32,1519.430054
03/07/2007,49.549999,1524.869995
05/07/2007,49.369999,1525.400024
06/07/2007,49.150002,1530.439941
09/07/2007,48.810001,1531.849976
10/07/2007,48.360001,1510.119995
11/07/2007,48.509998,1518.76001
12/07/2007,49.529999,1547.699951
13/07/2007,49.5,1552.5
16/07/2007,49.619999,1549.52002
17/07/2007,49.799999,1549.369995
18/07/2007,49.360001,1546.170044
19/07/2007,49.27,1553.079956
20/07/2007,48.310001,1534.099976
23/07/2007,48.150002,1541.569946
24/07/2007,47.150002,1511.040039
25/07/2007,47.93,1518.089966
26/07/2007,47.23,1482.660034
27/07/2007,47.41,1458.949951
30/07/2007,47.700001,1473.910034
31/07/2007,47.419998,1455.27002
01/08/2007,47.630001,1465.810059
02/08/2007,47.779999,1472.199951
03/08/2007,47,1433.060059
06/08/2007,48.16,1467.670044
07/08/2007,48.669998,1476.709961
08/08/2007,49.700001,1497.48999
09/08/2007,48.349998,1453.089966
10/08/2007,48.59,1453.640015
13/08/2007,48.5,1452.920044
14/08/2007,47.860001,1426.540039
15/08/2007,48.23,1406.699951
16/08/2007,49.849998,1411.27002
17/08/2007,51.759998,1445.939941
20/08/2007,51.349998,1445.550049
21/08/2007,51.299999,1447.119995
22/08/2007,51.650002,1464.069946
23/08/2007,51.830002,1462.5
24/08/2007,51.869999,1479.369995
27/08/2007,50.869999,1466.790039
28/08/2007,49.66,1432.359985
29/08/2007,50.549999,1463.76001
30/08/2007,50.209999,1457.640015
31/08/2007,50.68,1473.98999
04/09/2007,51.080002,1489.420044
05/09/2007,49.950001,1472.290039
06/09/2007,49.790001,1478.550049
07/09/2007,49.02,1453.550049
10/09/2007,48.959999,1451.699951
11/09/2007,49.450001,1471.48999
12/09/2007,49.389999,1471.560059
13/09/2007,49.860001,1483.949951
14/09/2007,49.950001,1484.25
17/09/2007,49.509998,1476.650024
18/09/2007,51.209999,1519.780029
19/09/2007,51.07,1529.030029
20/09/2007,50.790001,1518.75
21/09/2007,51.240002,1525.75
24/09/2007,50.59,1517.72998
25/09/2007,50.220001,1517.209961
26/09/2007,50.41,1525.420044
27/09/2007,50.599998,1531.380005
28/09/2007,50.27,1526.75
01/10/2007,50.639999,1547.040039
02/10/2007,51.720001,1546.630005
03/10/2007,51.93,1539.589966
04/10/2007,52.400002,1542.839966
05/10/2007,52.709999,1557.589966
08/10/2007,52.43,1552.579956
09/10/2007,52.57,1565.150024
10/10/2007,52.299999,1562.469971
11/10/2007,52.419998,1554.410034
12/10/2007,52.07,1561.800049
15/10/2007,51.419998,1548.709961
16/10/2007,50.200001,1538.530029
17/10/2007,50.029999,1541.23999
18/10/2007,48.849998,1540.079956
19/10/2007,47.57,1500.630005
22/10/2007,47.779999,1506.329956
23/10/2007,47.779999,1519.589966
24/10/2007,47.48,1515.880005
25/10/2007,47,1514.400024
26/10/2007,48.029999,1535.280029
29/10/2007,47.98,1540.97998
30/10/2007,47.990002,1531.02002
31/10/2007,48.279999,1549.380005
01/11/2007,45.709999,1508.439941
02/11/2007,45.110001,1509.650024
05/11/2007,44.450001,1502.170044
06/11/2007,45.560001,1520.27002
07/11/2007,43.310001,1475.619995
08/11/2007,43.5,1474.77002
09/11/2007,43.98,1453.699951
12/11/2007,43.98,1439.180054
13/11/2007,46.27,1481.050049
14/11/2007,45.73,1470.579956
15/11/2007,44.080002,1451.150024
16/11/2007,44.369999,1458.73999
19/11/2007,42.82,1433.27002
20/11/2007,42.77,1439.699951
21/11/2007,42.139999,1416.77002
23/11/2007,43.150002,1440.699951
26/11/2007,41.880001,1407.219971
27/11/2007,42.939999,1428.22998
28/11/2007,44.849998,1469.02002
29/11/2007,44.630001,1469.719971
30/11/2007,46.130001,1481.140015
03/12/2007,45.470001,1472.420044
04/12/2007,44.709999,1462.790039
05/12/2007,45.23,1485.01001
06/12/2007,45.959999,1507.339966
07/12/2007,45.369999,1504.660034
10/12/2007,46.639999,1515.959961
11/12/2007,44.650002,1477.650024
12/12/2007,43.43,1486.589966
13/12/2007,43.049999,1488.410034
14/12/2007,42.16,1467.949951
17/12/2007,41.700001,1445.900024
18/12/2007,41.5,1454.97998
19/12/2007,41.59,1453
20/12/2007,41.41,1460.119995
21/12/2007,41.919998,1484.459961
24/12/2007,42.279999,1496.449951
26/12/2007,42.299999,1497.660034
27/12/2007,41.459999,1476.27002
28/12/2007,41.099998,1478.48999
31/12/2007,41.259998,1468.359985
02/01/2008,40.560001,1447.160034
03/01/2008,40.299999,1447.160034
04/01/2008,39.849998,1411.630005
07/01/2008,39.900002,1416.180054
08/01/2008,38.41,1390.189941
09/01/2008,38.740002,1409.130005
10/01/2008,39.299999,1420.329956
11/01/2008,38.5,1401.02002
14/01/2008,39.220001,1416.25
15/01/2008,37.880001,1380.949951
16/01/2008,38.689999,1373.199951
17/01/2008,36.91,1333.25
18/01/2008,35.970001,1325.189941
22/01/2008,37.389999,1310.5
23/01/2008,40.57,1338.599976
24/01/2008,39.900002,1352.069946
25/01/2008,39.48,1330.609985
28/01/2008,41.200001,1353.959961
29/01/2008,41.939999,1362.300049
30/01/2008,42.209999,1355.810059
31/01/2008,44.150002,1378.550049
01/02/2008,45.029999,1395.420044
04/02/2008,44.029999,1380.819946
05/02/2008,42.369999,1336.640015
06/02/2008,42.330002,1326.449951
07/02/2008,43.369999,1336.910034
08/02/2008,42.16,1331.290039
11/02/2008,42.139999,1339.130005
12/02/2008,42.82,1348.859985
13/02/2008,43.330002,1367.209961
14/02/2008,42.240002,1348.859985
15/02/2008,42.700001,1349.98999
19/02/2008,42.669998,1348.780029
20/02/2008,42.970001,1360.030029
21/02/2008,42.209999,1342.530029
22/02/2008,42.599998,1353.109985
25/02/2008,42.939999,1371.800049
26/02/2008,42.720001,1381.290039
27/02/2008,42.880001,1380.02002
28/02/2008,41.419998,1367.680054
29/02/2008,39.740002,1330.630005
03/03/2008,39.18,1331.339966
04/03/2008,38.779999,1326.75
05/03/2008,37.549999,1333.699951
06/03/2008,36.52,1304.339966
07/03/2008,36.740002,1293.369995
10/03/2008,35.310001,1273.369995
11/03/2008,37.720001,1320.650024
12/03/2008,37.029999,1308.77002
13/03/2008,37.139999,1315.47998
14/03/2008,35.689999,1288.140015
17/03/2008,35.959999,1276.599976
18/03/2008,38.93,1330.73999
19/03/2008,38.560001,1298.420044
20/03/2008,41.860001,1329.51001
24/03/2008,42.450001,1349.880005
25/03/2008,40.970001,1352.98999
26/03/2008,39.84,1341.130005
27/03/2008,38.639999,1325.76001
28/03/2008,38.07,1315.219971
31/03/2008,37.91,1322.699951
01/04/2008,40.860001,1370.180054
02/04/2008,40.299999,1367.530029
03/04/2008,40.369999,1369.310059
04/04/2008,39.41,1370.400024
07/04/2008,39.5,1372.540039
08/04/2008,38.380001,1365.540039
09/04/2008,37.93,1354.48999
10/04/2008,37.689999,1360.550049
11/04/2008,36.939999,1332.829956
14/04/2008,35.580002,1328.319946
15/04/2008,35.580002,1334.430054
16/04/2008,36.98,1364.709961
17/04/2008,37.470001,1365.560059
18/04/2008,38.560001,1390.329956
21/04/2008,37.610001,1388.170044
22/04/2008,37,1375.939941
23/04/2008,36.860001,1379.930054
24/04/2008,37.869999,1388.819946
25/04/2008,38.299999,1397.839966
28/04/2008,38.18,1396.369995
29/04/2008,37.860001,1390.939941
30/04/2008,37.540001,1385.589966
01/05/2008,39.389999,1409.339966
02/05/2008,39.790001,1413.900024
05/05/2008,38.970001,1407.48999
06/05/2008,39.240002,1418.26001
07/05/2008,38,1392.569946
08/05/2008,37.330002,1397.680054
09/05/2008,36.650002,1388.280029
12/05/2008,37.439999,1403.579956
13/05/2008,36.610001,1403.040039
14/05/2008,36.799999,1408.660034
15/05/2008,36.709999,1423.569946
16/05/2008,36.169998,1425.349976
19/05/2008,36.099998,1426.630005
20/05/2008,35.389999,1413.400024
21/05/2008,34.630001,1390.709961
22/05/2008,34.73,1394.349976
23/05/2008,33.93,1375.930054
27/05/2008,34.169998,1385.349976
28/05/2008,33.869999,1390.839966
29/05/2008,34.599998,1398.26001
30/05/2008,34.009998,1400.380005
02/06/2008,33.580002,1385.670044
03/06/2008,33.310001,1377.650024
04/06/2008,31.99,1377.199951
05/06/2008,31.99,1404.050049
06/06/2008,30.5,1360.680054
09/06/2008,29.610001,1361.76001
10/06/2008,29.620001,1358.439941
11/06/2008,28.85,1335.48999
12/06/2008,29.440001,1339.869995
13/06/2008,29.780001,1360.030029
16/06/2008,30.32,1360.140015
17/06/2008,29.24,1350.930054
18/06/2008,28.370001,1337.810059
19/06/2008,28.139999,1342.829956
20/06/2008,27.1,1317.930054
23/06/2008,25.879999,1318
24/06/2008,26.620001,1314.290039
25/06/2008,26.610001,1321.969971
26/06/2008,24.809999,1283.150024
27/06/2008,24.59,1278.380005
30/06/2008,23.870001,1280
01/07/2008,23.809999,1284.910034
02/07/2008,22.540001,1261.52002
03/07/2008,22.4,1262.900024
07/07/2008,21.530001,1252.310059
08/07/2008,23.540001,1273.699951
09/07/2008,22.059999,1244.689941
10/07/2008,22.360001,1253.390015
11/07/2008,21.67,1239.48999
14/07/2008,20.15,1228.300049
15/07/2008,18.52,1214.910034
16/07/2008,22.67,1245.359985
17/07/2008,26.5,1260.319946
18/07/2008,27.49,1260.680054
21/07/2008,28.559999,1260
22/07/2008,32.349998,1277
23/07/2008,33.439999,1282.189941
24/07/2008,30.639999,1252.540039
25/07/2008,29.58,1257.76001
28/07/2008,28.059999,1234.369995
29/07/2008,32.220001,1263.199951
30/07/2008,33.610001,1284.26001
31/07/2008,32.900002,1267.380005
01/08/2008,33.330002,1260.310059
04/08/2008,32.619999,1249.01001
05/08/2008,33.580002,1284.880005
06/08/2008,33.450001,1289.189941
07/08/2008,31.52,1266.069946
08/08/2008,32.25,1296.319946
11/08/2008,33.380001,1305.319946
12/08/2008,31.129999,1289.589966
13/08/2008,28.860001,1285.829956
14/08/2008,30.18,1292.930054
15/08/2008,30.700001,1298.199951
18/08/2008,29.299999,1278.599976
19/08/2008,28.08,1266.689941
20/08/2008,29.290001,1274.540039
21/08/2008,29.040001,1277.719971
22/08/2008,30.209999,1292.199951
25/08/2008,28.959999,1266.839966
26/08/2008,29.02,1271.51001
27/08/2008,29.65,1281.660034
28/08/2008,31.43,1300.680054
29/08/2008,31.139999,1282.829956
02/09/2008,32.630001,1277.579956
03/09/2008,32.959999,1274.97998
04/09/2008,30.6,1236.829956
05/09/2008,32.23,1242.310059
08/09/2008,34.73,1267.790039
09/09/2008,32.52,1224.51001
10/09/2008,32.400002,1232.040039
11/09/2008,33.060001,1249.050049
12/09/2008,33.740002,1251.699951
15/09/2008,26.549999,1192.699951
16/09/2008,29.549999,1213.599976
17/09/2008,27.200001,1156.390015
18/09/2008,30.58,1206.51001
19/09/2008,37.48,1255.079956
22/09/2008,34.150002,1207.089966
23/09/2008,33.299999,1188.219971
24/09/2008,33.07,1185.869995
25/09/2008,34.369999,1209.180054
26/09/2008,36.700001,1213.27002
29/09/2008,30.25,1106.420044
30/09/2008,35,1166.359985
01/10/2008,38.130001,1161.060059
02/10/2008,36.369999,1114.280029
03/10/2008,34.48,1099.22998
06/10/2008,32.220001,1056.890015
07/10/2008,23.77,996.22998
08/10/2008,22.1,984.940002
09/10/2008,19.629999,909.919983
10/10/2008,20.870001,899.219971
13/10/2008,22.790001,1003.349976
14/10/2008,26.530001,998.01001
15/10/2008,23.82,907.840027
16/10/2008,24.25,946.429993
17/10/2008,23.24,940.549988
20/10/2008,24.4,985.400024
21/10/2008,23.969999,955.049988
22/10/2008,22.66,896.780029
23/10/2008,23,908.109985
24/10/2008,21.07,876.77002
27/10/2008,20.530001,848.919983
28/10/2008,23.02,940.51001
29/10/2008,22.32,930.090027
30/10/2008,22.780001,954.090027
31/10/2008,24.17,968.75
03/11/2008,23.610001,966.299988
04/11/2008,24.530001,1005.75
05/11/2008,21.75,952.77002
06/11/2008,20.120001,904.880005
07/11/2008,20.49,930.98999
10/11/2008,19.48,919.210022
11/11/2008,18.690001,898.950012
12/11/2008,17,852.299988
13/11/2008,17.1,911.289978
14/11/2008,16.42,873.289978
17/11/2008,15.03,850.75
18/11/2008,15.19,859.119995
19/11/2008,13.06,806.580017
20/11/2008,11.25,752.440002
21/11/2008,11.47,800.030029
24/11/2008,14.59,851.809998
25/11/2008,14.8,857.390015
26/11/2008,15.43,887.679993
28/11/2008,16.25,896.23999
01/12/2008,12.85,816.210022
02/12/2008,14.37,848.809998
03/12/2008,15.05,870.73999
04/12/2008,14.34,845.219971
05/12/2008,15.24,876.070007
08/12/2008,17.84,909.700012
09/12/2008,16.950001,888.669983
10/12/2008,16.690001,899.23999
11/12/2008,14.91,873.590027
12/12/2008,14.93,879.72998
15/12/2008,14.11,868.570007
16/12/2008,15.1,913.179993
17/12/2008,14.62,904.419983
18/12/2008,13.96,885.280029
19/12/2008,13.8,887.880005
22/12/2008,13.53,871.630005
23/12/2008,12.75,863.159973
24/12/2008,13.53,868.150024
26/12/2008,13.36,872.799988
29/12/2008,12.94,869.419983
30/12/2008,13.24,890.640015
31/12/2008,14.08,903.25
02/01/2009,14.33,931.799988
05/01/2009,13.98,927.450012
06/01/2009,14.28,934.700012
07/01/2009,13.71,906.650024
08/01/2009,13.54,909.72998
09/01/2009,12.99,890.349976
12/01/2009,11.43,870.26001
13/01/2009,10.65,871.789978
14/01/2009,10.2,842.619995
15/01/2009,8.32,843.73999
16/01/2009,7.18,850.119995
20/01/2009,5.1,805.219971
21/01/2009,6.68,840.23999
22/01/2009,5.71,827.5
23/01/2009,6.24,831.950012
26/01/2009,6,836.570007
27/01/2009,6.5,845.710022
28/01/2009,7.39,874.090027
29/01/2009,6.78,845.140015
30/01/2009,6.58,825.880005
02/02/2009,6,825.440002
03/02/2009,5.3,838.51001
04/02/2009,4.7,832.22998
05/02/2009,4.84,845.849976
06/02/2009,6.13,868.599976
09/02/2009,6.89,869.890015
10/02/2009,5.56,827.159973
11/02/2009,6.07,833.73999
12/02/2009,5.87,835.190002
13/02/2009,5.57,826.840027
17/02/2009,4.9,789.169983
18/02/2009,4.57,788.419983
19/02/2009,3.93,778.940002
20/02/2009,3.79,770.049988
23/02/2009,3.91,743.330017
24/02/2009,4.73,773.140015
25/02/2009,5.16,764.900024
26/02/2009,5.32,752.830017
27/02/2009,3.95,735.090027
02/03/2009,3.63,700.820007
03/03/2009,3.65,696.330017
04/03/2009,3.59,712.869995
05/03/2009,3.17,682.549988
06/03/2009,3.14,683.380005
09/03/2009,3.75,676.530029
10/03/2009,4.79,719.599976
11/03/2009,4.93,721.359985
12/03/2009,5.85,750.73999
13/03/2009,5.76,756.549988
16/03/2009,6.18,753.890015
17/03/2009,6.27,778.119995
18/03/2009,7.67,794.349976
19/03/2009,6.93,784.039978
20/03/2009,6.19,768.539978
23/03/2009,7.8,822.919983
24/03/2009,7.22,806.119995
25/03/2009,7.7,813.880005
26/03/2009,7.58,832.859985
27/03/2009,7.34,815.940002
30/03/2009,6.03,787.530029
31/03/2009,6.82,797.869995
01/04/2009,7.05,811.080017
02/04/2009,7.24,834.380005
03/04/2009,7.6,842.5
06/04/2009,7.48,835.47998
07/04/2009,7.36,815.549988
08/04/2009,7.06,825.159973
09/04/2009,9.55,856.559998
13/04/2009,11.02,858.72998
14/04/2009,10.09,841.5
15/04/2009,10.44,852.059998
16/04/2009,10.34,865.299988
17/04/2009,10.6,869.599976
20/04/2009,8.02,832.390015
21/04/2009,8.76,850.080017
22/04/2009,8.26,843.549988
23/04/2009,8.82,851.919983
24/04/2009,9.1,866.22998
27/04/2009,8.92,857.51001
28/04/2009,8.15,855.159973
29/04/2009,8.68,873.640015
30/04/2009,8.93,872.809998
01/05/2009,8.7,877.52002
04/05/2009,10.38,907.23999
05/05/2009,10.84,903.799988
06/05/2009,12.69,919.530029
07/05/2009,13.51,907.390015
08/05/2009,14.17,929.22998
11/05/2009,12.94,909.23999
12/05/2009,12.26,908.349976
13/05/2009,11.01,883.919983
14/05/2009,11.31,893.070007
15/05/2009,10.67,882.880005
18/05/2009,11.73,909.710022
19/05/2009,11.25,908.130005
20/05/2009,11.49,903.469971
21/05/2009,11.41,888.330017
22/05/2009,11.07,887
26/05/2009,10.98,910.330017
27/05/2009,10.91,893.059998
28/05/2009,11.3,906.830017
29/05/2009,11.27,919.140015
01/06/2009,11.21,942.869995
02/06/2009,11.41,944.73999
03/06/2009,11.21,931.76001
04/06/2009,11.87,942.460022
05/06/2009,11.86,940.090027
08/06/2009,12.06,939.140015
09/06/2009,12.06,942.429993
10/06/2009,11.98,939.150024
11/06/2009,12.97,944.890015
12/06/2009,13.72,946.210022
15/06/2009,13.33,923.719971
16/06/2009,12.73,911.969971
17/06/2009,12.3,910.710022
18/06/2009,12.9,918.369995
19/06/2009,13.22,921.22998
22/06/2009,11.94,893.039978
23/06/2009,12.23,895.099976
24/06/2009,12.35,900.940002
25/06/2009,12.35,920.26001
26/06/2009,12.75,918.900024
29/06/2009,13.19,927.22998
30/06/2009,13.2,919.320007
01/07/2009,13.05,923.330017
02/07/2009,12.64,896.419983
06/07/2009,12.15,898.719971
07/07/2009,12.15,881.030029
08/07/2009,11.84,879.559998
09/07/2009,11.97,882.679993
10/07/2009,11.88,879.130005
13/07/2009,12.99,901.049988
14/07/2009,12.91,905.840027
15/07/2009,13.42,932.679993
16/07/2009,13.17,940.73999
17/07/2009,12.89,940.380005
20/07/2009,12.24,951.130005
21/07/2009,12.19,954.580017
22/07/2009,12.23,954.070007
23/07/2009,12.69,976.289978
24/07/2009,12.51,979.26001
27/07/2009,13.09,982.179993
28/07/2009,13.34,979.619995
29/07/2009,13.52,975.150024
30/07/2009,13.97,986.75
31/07/2009,14.79,987.47998
03/08/2009,15.32,1002.630005
04/08/2009,15.64,1005.650024
05/08/2009,16.66,1002.719971
06/08/2009,16.700001,997.080017
07/08/2009,16.42,1010.47998
10/08/2009,16.68,1007.099976
11/08/2009,15.85,994.349976
12/08/2009,15.93,1005.809998
13/08/2009,17,1012.72998
14/08/2009,17.389999,1004.090027
17/08/2009,16.559999,979.72998
